PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
498014061	1034498649	Franco, Musiker	{"frontendLanguage":"de","_fulltext":{"text":"Bavon Marie-Marie Brüssel Demokratische Republik Kongo Grand Maître Grand Maître Franco Kongo (Demokratische Republik) Kongo (Demokratische Republik)(Zaire) L'Okanga La Ndju Pene Luambo Makiadi Lokanga La Djo Péné, Franc̜ois Luambo Makiadi Luambo Makiadi, Franco Luambo, Franco Makiadi, Franco Luambo Makiadi, François Luambo Makiadi, Luambo Musiker Männlich Religion Sona Bata Tout-Puissant OK Jazz "},"conceptURI":"https://d-nb.info/1034498649","_standard":{"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028C	$4:prf	Franco <Musiker>	1938-1989	
498014061	3015656-7	Tout-Puissant OK Jazz	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3015656-7 Demokratische Republik Kongo Franco & OK Jazz Franco & TPOK Jazz Franco et OK Jazz Franco et TPOK Jazz Franco, Musiker Josky Katalogisierungslevel 1 Kinshasa Kongo (Demokratische Republik)(Zaire) Musik (Allgemeines), Musikgeschichte Musikgruppe O.K. Jazz OK Jazz Orch. T.P.OK. Jazz Orchestra OK Jazz Orchestre Franco Orchestre O.K. Jazz Orchestre OK Jazz T.P. OK Jazz T.P.O.K. Jazz TPOK Jazz Tout Puissant Orchestre Kinois Jazz "},"conceptURI":"https://d-nb.info/3015656-7","_standard":{"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
498017893	105474016X	Dalienst, Ntesa	{"frontendLanguage":"de","_fulltext":{"text":"Dalienst Demokratische Republik Kongo Kongo (Demokratische Republik) Musiker Ntesa, Dalienst Nzitani Dalienst ya Ntesa Religion Unbekannt Zitani Dalienst ya Ntesa "},"conceptURI":"https://d-nb.info/105474016X","_standard":{"text":"Dalienst, Ntesa"},"conceptName":"Dalienst, Ntesa"}	028A	$4:cmp	Dalienst, Ntesa	1946-	
498017893	3015656-7	Tout-Puissant OK Jazz	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3015656-7 Demokratische Republik Kongo Franco & OK Jazz Franco & TPOK Jazz Franco et OK Jazz Franco et TPOK Jazz Franco, Musiker Josky Katalogisierungslevel 1 Kinshasa Kongo (Demokratische Republik)(Zaire) Musik (Allgemeines), Musikgeschichte Musikgruppe O.K. Jazz OK Jazz Orch. T.P.OK. Jazz Orchestra OK Jazz Orchestre Franco Orchestre O.K. Jazz Orchestre OK Jazz T.P. OK Jazz T.P.O.K. Jazz TPOK Jazz Tout Puissant Orchestre Kinois Jazz "},"conceptURI":"https://d-nb.info/3015656-7","_standard":{"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
498210340	1265504679	Se Sengo, Mose	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Fanfan Gitarre Kinshasa Kongo (Demokratische Republik) Mose Fan Fan Mose Se Fan Fan Mose Se Sengo Musiker Männlich Nairobi Orchestre Somo Somo Religion Songwriter "},"conceptURI":"https://d-nb.info/1265504679","_standard":{"text":"Se Sengo, Mose"},"conceptName":"Se Sengo, Mose"}	028A	$4:cmp	Se Sengo, Mose	1945-2019	
498210340	1185111646	Orchestre Somo Somo	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Kenia Kenia Kongo (Demokratische Republik) L'Immortell TP. Somo Somo Les Somo-Somo Musikgruppe Orch. Somo Somo Religion Se Sengo, Mose Somo-Somo T.P. Somo Somo "},"conceptURI":"https://d-nb.info/1185111646","_standard":{"text":"Orchestre Somo Somo"},"conceptName":"Orchestre Somo Somo"}	029F	$4:prf	Orchestre Somo Somo		
498228452	1053482531	Pablo, Musiker	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Inongo Kongo (Demokratische Republik) Lubadika Porthos, Pablo Lubadika, Pablo Musiker Männlich Pablo Pablo de Zaiko Paolo, Don Porthos, Pablo Lubadika Religion "},"conceptURI":"https://d-nb.info/1053482531","_standard":{"text":"Pablo, Musiker"},"conceptName":"Pablo, Musiker"}	028A	$4:cmp	Pablo <Musiker>	1952-	
498259587	134469844	Mvouka, Marc	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)310159849 (DE-588a)134469844 Komponist Land unbekannt Marcus, Grand Musiker Mvouka, Marcus Religion Singstimme Trompete Unbekannt "},"conceptURI":"https://d-nb.info/134469844","_standard":{"text":"Mvouka, Marc"},"conceptName":"Mvouka, Marc"}	028C	$4:prf	Mvouka, Marc		
498699633	3060047-9	Super Mazembe (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3060047-9 Katalogisierungslevel 1 Kenia Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Nashil Pichen & his Super Mazembe Orchestra Super Mazembe Orchestre Super Mazembe The Super Mazembe Band "},"conceptURI":"https://d-nb.info/3060047-9","_standard":{"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
498707865	1266525653	Longomba, Lovy	{"frontendLanguage":"de","_fulltext":{"text":"Kenia Longomba, L. Lovy Musiker Männlich Religion Songwriter "},"conceptURI":"https://d-nb.info/1266525653","_standard":{"text":"Longomba, Lovy"},"conceptName":"Longomba, Lovy"}	028A	$4:cmp	Longomba, Lovy		
498707865	3060047-9	Super Mazembe (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3060047-9 Katalogisierungslevel 1 Kenia Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Nashil Pichen & his Super Mazembe Orchestra Super Mazembe Orchestre Super Mazembe The Super Mazembe Band "},"conceptURI":"https://d-nb.info/3060047-9","_standard":{"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
498731693	1074852729	Mapangala, Samba	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Kenia Kongo (Demokratische Republik) Matadi Musiker Männlich Religion Samba Mapangala et son Orchestre Virunga "},"conceptURI":"https://d-nb.info/1074852729","_standard":{"text":"Mapangala, Samba"},"conceptName":"Mapangala, Samba"}	028A	$4:cmp	Mapangala, Samba		
498731693	3020618-2	Samba Mapangala & Orchestre Virunga	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3020618-2 Allgemeines, Interdisziplinäre Allgemeinwörter Kenia Musik (Allgemeines), Musikgeschichte Orch. Virunga (Keep Left) Orchestre Virunga "},"conceptURI":"https://d-nb.info/3020618-2","_standard":{"text":"Samba Mapangala & Orchestre Virunga"},"conceptName":"Samba Mapangala & Orchestre Virunga"}	029F	$4:prf	Samba Mapangala & Orchestre Virunga		
498935833	3020536-0	Orchestra Maquis Original	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3020536-0 Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Kongo (Demokratische Republik)(Zaire) Maquis du Zaire Musik (Allgemeines), Musikgeschichte Musikgruppe Orch. Ma Quis du Zaire Orchestre Maquiz Original Orchestre Super Gabby Tansania "},"conceptURI":"https://d-nb.info/3020536-0","_standard":{"text":"Orchestra Maquis Original"},"conceptName":"Orchestra Maquis Original"}	029F	$4:prf	Orchestra Maquis Original		
498937046	1231251409	Viking, Nguza	{"frontendLanguage":"de","_fulltext":{"text":"Babu Seya Demokratische Republik Kongo Kongo (Demokratische Republik) Musiker Männlich Nguza, Viking Religion Tansania Tansania Viking, Nguza, Général "},"conceptURI":"https://d-nb.info/1231251409","_standard":{"text":"Viking, Nguza"},"conceptName":"Viking, Nguza"}	028A	$4:cmp	Viking, Nguza		
498937046	3060496-5	Maquis du Zaire	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3060496-5 Allgemeines, Interdisziplinäre Allgemeinwörter Bana Maquis Demokratische Republik Kongo Kongo (Demokratische Republik)(Zaire) Makonga, Mbuya Maquis Original Musik (Allgemeines), Musikgeschichte Musikgruppe Orch. Maquis Orch. Maquis du Zaire Orchestra Maquis Original Orchestre Maquis du Zaïre Tansania Tansania "},"conceptURI":"https://d-nb.info/3060496-5","_standard":{"text":"Maquis du Zaire"},"conceptName":"Maquis du Zaire"}	029F	$4:prf	Maquis du Zaire		
498938050	1231251409	Viking, Nguza	{"frontendLanguage":"de","_fulltext":{"text":"Babu Seya Demokratische Republik Kongo Kongo (Demokratische Republik) Musiker Männlich Nguza, Viking Religion Tansania Tansania Viking, Nguza, Général "},"conceptURI":"https://d-nb.info/1231251409","_standard":{"text":"Viking, Nguza"},"conceptName":"Viking, Nguza"}	028A	$4:cmp	Viking, Nguza		
498938050	3060496-5	Maquis du Zaire	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3060496-5 Allgemeines, Interdisziplinäre Allgemeinwörter Bana Maquis Demokratische Republik Kongo Kongo (Demokratische Republik)(Zaire) Makonga, Mbuya Maquis Original Musik (Allgemeines), Musikgeschichte Musikgruppe Orch. Maquis Orch. Maquis du Zaire Orchestra Maquis Original Orchestre Maquis du Zaïre Tansania Tansania "},"conceptURI":"https://d-nb.info/3060496-5","_standard":{"text":"Maquis du Zaire"},"conceptName":"Maquis du Zaire"}	029F	$4:prf	Maquis du Zaire		
504963341	134786440	Zazou, Hector	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)310476445 (DE-588a)134786440 Algerien Frankreich Job, Pierre Keyboard Klavier Musiker Männlich Religion Sidi-bel-Abbès Synthesizer <Musikinstrument> Zazou, H. Zazou, Hektor "},"conceptURI":"https://d-nb.info/134786440","_standard":{"text":"Zazou, Hector"},"conceptName":"Zazou, Hector"}	028A	$4:cmp	Zazou, Hector	1948-2008	
504963341	135321026	Bikaye, Bony	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)311011020 (DE-588a)135321026 Bikaye, B. Komponist Kongo (Demokratische Republik) Musiker Männlich Religion Zazou Bikaye Zazou, Bikaye et CY 1 "},"conceptURI":"https://d-nb.info/135321026","_standard":{"text":"Bikaye, Bony"},"conceptName":"Bikaye, Bony"}	028C	$4:cmp	Bikaye, Bony		
507906640	1035753790	Carlito	{"frontendLanguage":"de","_fulltext":{"text":"Carlyto Demokratische Republik Kongo Komponist Kongo (Demokratische Republik) Lassa, Carlyto Musiker Männlich Ndombassi, Charles Lassa Religion Sänger "},"conceptURI":"https://d-nb.info/1035753790","_standard":{"text":"Carlito"},"conceptName":"Carlito"}	028A	$4:cmp	Carlito	1961-	
508987539	1053838344	Kounkou, Théo Blaise	{"frontendLanguage":"de","_fulltext":{"text":"Brazzaville Elfenbeinküste Frankreich Kongo (Republik) Kounkou, Théo-Blaise Musiker Männlich Religion Republik Kongo Théo Blaise "},"conceptURI":"https://d-nb.info/1053838344","_standard":{"text":"Kounkou, Théo Blaise"},"conceptName":"Kounkou, Théo Blaise"}	028A	$4:cmp	Kounkou, Théo Blaise	1949-	
50996656X	3059219-7	Zaïko Langa Langa (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588)1088717187 (DE-588b)3059219-7 Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Orchestre Zaiko Langa Langa Orchestre Zaiko Langa-Langa Orchestre Zaïko Langa Langa Zaiko Langa Langa Zaiko Langa Langa Familia Dei Zaiko Langa-Langa Zaiko Nkolo-Mboka Zaïko Langa Langa Universel Zaïko Langa-Langa "},"conceptURI":"https://d-nb.info/3059219-7","_standard":{"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029F	$4:prf	Zaïko Langa Langa		
510046096	16042816-6	Bilenge Musica du Zaire	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)320425231 (DE-588b)10316532-0 (DE-588b)16042816-6 Bilenge Musica Katalogisierungslevel 1 Lesasa avec Bilenge Musica Musik (Allgemeines), Musikgeschichte "},"conceptURI":"https://d-nb.info/16042816-6","_standard":{"text":"Bilenge Musica du Zaire"},"conceptName":"Bilenge Musica du Zaire"}	029F	$4:prf	Bilenge Musica du Zaire		
510047173	135352088	Kalomba, Tshisungu	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)311042082 (DE-588a)135352088 Katalogisierungslevel 3 Land unbekannt Musiker Männlich Singstimme Tshisungu Kalomba and Kassala "},"conceptURI":"https://d-nb.info/135352088","_standard":{"text":"Kalomba, Tshisungu"},"conceptName":"Kalomba, Tshisungu"}	028C	$4:prf	Kalomba, Tshisungu		
510047173	1085852601	Kassala Mokumba	{"frontendLanguage":"de","_fulltext":{"text":"Deutschland Deutschland Katalogisierungslevel 6 Musikgruppe "},"conceptURI":"https://d-nb.info/1085852601","_standard":{"text":"Kassala Mokumba"},"conceptName":"Kassala Mokumba"}	029F	$4:prf	Kassala Mokumba		
510751598	3060047-9	Super Mazembe (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3060047-9 Katalogisierungslevel 1 Kenia Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Nashil Pichen & his Super Mazembe Orchestra Super Mazembe Orchestre Super Mazembe The Super Mazembe Band "},"conceptURI":"https://d-nb.info/3060047-9","_standard":{"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
511341504	13511263X	Mangwana, Sam	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)310802636 (DE-588a)13511263X Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Kongo (Demokratische Republik) Kongo (Demokratische Republik)(Zaire) Léopoldville Manguana, Sam Manguana, San Mangwana, Samuel Muana Nzoku Musiker Männlich Sammangwana Schlagzeug Singstimme Songwriter "},"conceptURI":"https://d-nb.info/13511263X","_standard":{"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
511342314	1034185659	Evoloko Jocker	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Evoloko Atshuamo, Antoine Evoloko N'Kumu Evoloko, Jocker Jocker, Evoloko Joker, Evoloko Kinshasa Komponist Kongo (Republik) Lay Lay, Evoloko Lay-Lay, Evoloko Musiker Religion Unbekannt "},"conceptURI":"https://d-nb.info/1034185659","_standard":{"text":"Evoloko Jocker"},"conceptName":"Evoloko Jocker"}	028A	$4:cmp	Evoloko Jocker	1954-	
511342314	10186292-1	Langa Langa Stars	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)10186292-1 Allgemeines, Interdisziplinäre Allgemeinwörter Kongo (Republik) Langa-Langa Stars Musik (Allgemeines), Musikgeschichte Musikgruppe "},"conceptURI":"https://d-nb.info/10186292-1","_standard":{"text":"Langa Langa Stars"},"conceptName":"Langa Langa Stars"}	029F	$4:prf	Langa Langa Stars		
511343035	3059219-7	Zaïko Langa Langa (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588)1088717187 (DE-588b)3059219-7 Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Orchestre Zaiko Langa Langa Orchestre Zaiko Langa-Langa Orchestre Zaïko Langa Langa Zaiko Langa Langa Zaiko Langa Langa Familia Dei Zaiko Langa-Langa Zaiko Nkolo-Mboka Zaïko Langa Langa Universel Zaïko Langa-Langa "},"conceptURI":"https://d-nb.info/3059219-7","_standard":{"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029F	$4:prf	Zaïko Langa Langa		
51304051X	1074023617	Bel, M'bilia	{"frontendLanguage":"de","_fulltext":{"text":"Bel, Mbilia Demokratische Republik Kongo Kinshasa Kongo (Demokratische Republik) Mbilia Bel Mbilia-Bel Mboyo Moseka, Marie-Claire Musikerin Religion Unbekannt "},"conceptURI":"https://d-nb.info/1074023617","_standard":{"text":"Bel, M'bilia"},"conceptName":"Bel, M'bilia"}	028C	$4:prf	Bel, M'bilia	1959-	
51304051X	1079822712	Rigo Star	{"frontendLanguage":"de","_fulltext":{"text":"Bamundele, Rigo Star Bamundele, Rigobert Bamundele, Virigo-Star Bamundélé, Rigobert Demokratische Republik Kongo Kongo (Demokratische Republik) Musiker Männlich Religion Ringo Star Songwriter Star, Rigo "},"conceptURI":"https://d-nb.info/1079822712","_standard":{"text":"Rigo Star"},"conceptName":"Rigo Star"}	028C	$4:prf	Rigo Star		
513047352	1309223211	Maliya, Anna	{"frontendLanguage":"de","_fulltext":{"text":"Anna-Maliya Demokratische Republik Kongo Kongo (Demokratische Republik) L'Impératrice Anna-Maliya Musikerin Religion Weiblich "},"conceptURI":"https://d-nb.info/1309223211","_standard":{"text":"Maliya, Anna"},"conceptName":"Maliya, Anna"}	028A	$4:cmp	Maliya, Anna		
513047352	1309223211	Maliya, Anna	{"frontendLanguage":"de","_fulltext":{"text":"Anna-Maliya Demokratische Republik Kongo Kongo (Demokratische Republik) L'Impératrice Anna-Maliya Musikerin Religion Weiblich "},"conceptURI":"https://d-nb.info/1309223211","_standard":{"text":"Maliya, Anna"},"conceptName":"Maliya, Anna"}	028C	$4:prf	Maliya, Anna		
513047352	134756258	Papa Wemba	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)310446252 (DE-588)1090254067 (DE-588a)134756258 Abidjan Allgemeines, Interdisziplinäre Allgemeinwörter Belgisch-Kongo Kikumba, Jules Shungu Wembadaio Pene Thabani Kikumba, Jules Shungu Wembadio Pene Kongo (Demokratische Republik) Musiker Männlich Personen zu Musik Shungu Wembadia Shungu Wembadio Pene Kikumba, Jules Wemba, Papa Wembeio, Shungu Wembiado, Shungu Zai͏̈ko Langa Langa (Musikgruppe) "},"conceptURI":"https://d-nb.info/134756258","_standard":{"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028C	$4:prf	Papa Wemba	1949-2016	
513047352	3041004-6	Viva la Musica	{"frontendLanguage":"de","_fulltext":{"text":"(DE-588b)3041004-6 Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Frankreich Kongo (Demokratische Republik)(Zaire) Musik (Allgemeines), Musikgeschichte Musikgruppe Orch. Viva la Musica Orchestre Viva la Musica "},"conceptURI":"https://d-nb.info/3041004-6","_standard":{"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029F	$4:prf	Viva la Musica		
513182845	1023168456	Olomidé, Koffi	{"frontendLanguage":"de","_fulltext":{"text":"Agbepa Mumba, Antoine Christophe Demokratische Republik Kongo Katalogisierungslevel 3 Kisangani Koffi Koffi Olomide Papa Plus Koffi Olomidé Nkolo Lupemba Kongo (Demokratische Republik) Musiker Olomide, Koffi Antoine Olomidé Sänger Unbekannt "},"conceptURI":"https://d-nb.info/1023168456","_standard":{"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028A	$4:cmp	Olomidé, Koffi	1956-	
513182845	1023168456	Olomidé, Koffi	{"frontendLanguage":"de","_fulltext":{"text":"Agbepa Mumba, Antoine Christophe Demokratische Republik Kongo Katalogisierungslevel 3 Kisangani Koffi Koffi Olomide Papa Plus Koffi Olomidé Nkolo Lupemba Kongo (Demokratische Republik) Musiker Olomide, Koffi Antoine Olomidé Sänger Unbekannt "},"conceptURI":"https://d-nb.info/1023168456","_standard":{"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028C	$4:prf	Olomidé, Koffi	1956-	
513184309	1309862389	Kiti Na Mesa	{"frontendLanguage":"de","_fulltext":{"text":"Freie Tanzgruppe Kinshasa Kongo (Demokratische Republik) Musikgruppe Religion "},"conceptURI":"https://d-nb.info/1309862389","_standard":{"text":"Kiti Na Mesa"},"conceptName":"Kiti Na Mesa"}	029F	$4:prf	Kiti Na Mesa		
513185364	1023569302	Emeneya	{"frontendLanguage":"de","_fulltext":{"text":"Demokratische Republik Kongo Emeneya Emerite Emeneya Kester Emeneya ya Mukolo Kester, Djo Kester, Emeneya Kester, Emeneya Jo Kester, Jo Kikwit King Kester King Kester Emeneya Kongo (Demokratische Republik) Mubiala Kwamambu, Jean Baptiste Emeneya Musiker Männlich Paris Religion Sänger Victoria Eleison (Musikgruppe) "},"conceptURI":"https://d-nb.info/1023569302","_standard":{"text":"Emeneya"},"conceptName":"Emeneya"}	028C	$4:prf	Emeneya	1956-2014	
513185364	1023568942	Victoria Eleison (Musikgruppe)	{"frontendLanguage":"de","_fulltext":{"text":"Allgemeines, Interdisziplinäre Allgemeinwörter Demokratische Republik Kongo Kongo (Demokratische Republik) Musik (Allgemeines), Musikgeschichte Musikgruppe Orchestre Victoria Victoria Eleyson Victoria-Eleyson "},"conceptURI":"https://d-nb.info/1023568942","_standard":{"text":"Victoria Eleison (Musikgruppe)"},"conceptName":"Victoria Eleison (Musikgruppe)"}	029F	$4:prf	Victoria Eleison		
513197680	134756258	Papa Wemba	{"frontendLanguage":"de","_fulltext":{"text":"(DE-101c)310446252 (DE-588)1090254067 (DE-588a)134756258 Abidjan Allgemeines, Interdisziplinäre Allgemeinwörter Belgisch-Kongo Kikumba, Jules Shungu Wembadaio Pene Thabani Kikumba, Jules Shungu Wembadio Pene Kongo (Demokratische Republik) Musiker Männlich Personen zu Musik Shungu Wembadia Shungu Wembadio Pene Kikumba, Jules Wemba, Papa Wembeio, Shungu Wembiado, Shungu Zai͏̈ko Langa Langa (Musikgruppe) "},"conceptURI":"https://d-nb.info/134756258","_standard":{"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028C	$4:prf	Papa Wemba	1949-2016	
