PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
478176724	http://d-nb.info/gnd/3060005-4	Orchestre Baba National	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060005-4","_standard":"text":"Orchestre Baba National"},"conceptName":"Orchestre Baba National"}	029F	$4:prf	Orchestre Baba National		
478177410	http://d-nb.info/gnd/1062802179	Bokelo, Johnny	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1062802179","_standard":"text":"Bokelo, Johnny"},"conceptName":"Bokelo, Johnny"}	028A	$4:cmp	Bokelo, Johnny	193X-1995	
478177410	http://d-nb.info/gnd/3072366-8	Conga Succès (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072366-8","_standard":"text":"Conga Succès (Musikgruppe)"},"conceptName":"Conga Succès (Musikgruppe)"}	029F	$4:prf	Conga Succès		
478178069	http://d-nb.info/gnd/1067978461	Ngwashi N'Timbo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1067978461","_standard":"text":"Ngwashi N'Timbo"},"conceptName":"Ngwashi N'Timbo"}	028A	$4:cmp	Ngwashi N'Timbo		
478178069	http://d-nb.info/gnd/16120911-7	Orchestre Festival Du Zaire	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/16120911-7","_standard":"text":"Orchestre Festival Du Zaire"},"conceptName":"Orchestre Festival Du Zaire"}	029F	$4:prf	Orchestre Festival Du Zaire		
478178530	http://d-nb.info/gnd/1053235844	Mayaula Mayoni	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053235844","_standard":"text":"Mayaula Mayoni"},"conceptName":"Mayaula Mayoni"}	028C	$4:prf	Mayaula Mayoni	1945-2010	
478179022	http://d-nb.info/gnd/1231467827	Kabila Kabanze	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1231467827","_standard":"text":"Kabila Kabanze"},"conceptName":"Kabila Kabanze"}	028A	$4:cmp	Kabila Kabanze		
478179022	http://d-nb.info/gnd/3071882-X	Orchestre Les Mangelepa	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3071882-X","_standard":"text":"Orchestre Les Mangelepa"},"conceptName":"Orchestre Les Mangelepa"}	029F	$4:prf	Orchestre Les Mangelepa		
478285728	http://d-nb.info/gnd/1057794260	Kalmery, So	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1057794260","_standard":"text":"Kalmery, So"},"conceptName":"Kalmery, So"}	028A	$4:cmp	Kalmery, So	1955-	
478285728	http://d-nb.info/gnd/1057794260	Kalmery, So	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1057794260","_standard":"text":"Kalmery, So"},"conceptName":"Kalmery, So"}	028C	$4:prf	Kalmery, So	1955-	
478477457	http://d-nb.info/gnd/1053236093	Madilu System	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053236093","_standard":"text":"Madilu System"},"conceptName":"Madilu System"}	028C	$4:prf	Madilu System	1952-2007	
47848870X	http://d-nb.info/gnd/3020536-0	Orchestra Maquis Original	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3020536-0","_standard":"text":"Orchestra Maquis Original"},"conceptName":"Orchestra Maquis Original"}	029F	$4:prf	Orchestra Maquis Original		
478742258	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
478742614	http://d-nb.info/gnd/1062822722	Orchestre Symba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1062822722","_standard":"text":"Orchestre Symba"},"conceptName":"Orchestre Symba"}	029A	$4:cmp	Orchestre Symba		
478743483	http://d-nb.info/gnd/1232754242	Kasanaut, Démon	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1232754242","_standard":"text":"Kasanaut, Démon"},"conceptName":"Kasanaut, Démon"}	028A	$4:cmp	Kasanaut, Démon		
478744439	http://d-nb.info/gnd/1228876940	Magnol	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1228876940","_standard":"text":"Magnol"},"conceptName":"Magnol"}	028A	$4:cmp	Magnol		
478744439	http://d-nb.info/gnd/122887686X	Tchadé	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/122887686X","_standard":"text":"Tchadé"},"conceptName":"Tchadé"}	028C	$4:prf	Tchadé		
478744439	http://d-nb.info/gnd/1179481577	Depiano	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1179481577","_standard":"text":"Depiano"},"conceptName":"Depiano"}	028C	$4:prf	Depiano		
478744439	http://d-nb.info/gnd/3059064-4	Orchestre Beguen Band	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059064-4","_standard":"text":"Orchestre Beguen Band"},"conceptName":"Orchestre Beguen Band"}	029F	$4:prf	Orchestre Beguen Band		
478745311	http://d-nb.info/gnd/1232755478	Kazis, Kinouani	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1232755478","_standard":"text":"Kazis, Kinouani"},"conceptName":"Kazis, Kinouani"}	028A	$4:cmp	Kazis, Kinouani		
478745311	http://d-nb.info/gnd/1054179131	Kazis et les Cheveux Crépus	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1054179131","_standard":"text":"Kazis et les Cheveux Crépus"},"conceptName":"Kazis et les Cheveux Crépus"}	029F	$4:prf	Kazis et les Cheveux Crépus		
478746431	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028C	$4:prf	Ley, Tabu	1940-2013	
478746431	http://d-nb.info/gnd/1185507760	Dijiba et La Creche	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1185507760","_standard":"text":"Dijiba et La Creche"},"conceptName":"Dijiba et La Creche"}	029F	$B:	Dijiba et La Creche		
478747578	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
478747578	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
478790570	http://d-nb.info/gnd/			028A	$4:cmp	Bolombo, Leon		
478790570	http://d-nb.info/gnd/3059012-7	Orchestre Negro Succes	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059012-7","_standard":"text":"Orchestre Negro Succes"},"conceptName":"Orchestre Negro Succes"}	029F	$4:cmp	Orchestre Negro Succes		
478791267	http://d-nb.info/gnd/1059888025	Djeskain	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1059888025","_standard":"text":"Djeskain"},"conceptName":"Djeskain"}	028A	$4:cmp	Djeskain	1947-	
478791267	http://d-nb.info/gnd/			028C	$4:prf	Dihunga, Hubert		
478791267	http://d-nb.info/gnd/3059012-7	Orchestre Negro Succes	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059012-7","_standard":"text":"Orchestre Negro Succes"},"conceptName":"Orchestre Negro Succes"}	029F	$4:prf	Orchestre Negro Succes		
478935935	http://d-nb.info/gnd/			028A	$4:cmp	Moreno, René		
478935935	http://d-nb.info/gnd/1233225499	Guvano	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233225499","_standard":"text":"Guvano"},"conceptName":"Guvano"}	028C	$4:cmp	Guvano		
478935935	http://d-nb.info/gnd/1035127806	Diamant Bleu (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1035127806","_standard":"text":"Diamant Bleu (Musikgruppe)"},"conceptName":"Diamant Bleu (Musikgruppe)"}	029F	$4:prf	Diamant Bleu		
47896529X	http://d-nb.info/gnd/1231251409	Viking, Nguza	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1231251409","_standard":"text":"Viking, Nguza"},"conceptName":"Viking, Nguza"}	028C	$4:prf	Viking, Nguza		
47896529X	http://d-nb.info/gnd/3060496-5	Maquis du Zaire	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060496-5","_standard":"text":"Maquis du Zaire"},"conceptName":"Maquis du Zaire"}	029F	$4:prf	Maquis du Zaire		
478966555	http://d-nb.info/gnd/1233314009	Ekelu, Sely	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233314009","_standard":"text":"Ekelu, Sely"},"conceptName":"Ekelu, Sely"}	028C	$4:prf	Ekelu, Sely		
478967152	http://d-nb.info/gnd/			028A	$4:cmp	Makiona Sala		
478967152	http://d-nb.info/gnd/1233314750	Orchestre Play-Time	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233314750","_standard":"text":"Orchestre Play-Time"},"conceptName":"Orchestre Play-Time"}	029F	$4:prf	Orchestre Play-Time		
478968345	http://d-nb.info/gnd/			028A	$4:cmp	Kuntuala Balakazi		
478968345	http://d-nb.info/gnd/16120917-8	Orchestre Bansomi Lay Lay	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/16120917-8","_standard":"text":"Orchestre Bansomi Lay Lay"},"conceptName":"Orchestre Bansomi Lay Lay"}	029F	$4:prf	Orchestre Bansomi Lay Lay		
479304777	http://d-nb.info/gnd/1022346229	Muana, Tshala	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022346229","_standard":"text":"Muana, Tshala"},"conceptName":"Muana, Tshala"}	028C	$4:prf	Muana, Tshala	1958-	
47930582X	http://d-nb.info/gnd/3020536-0	Orchestra Maquis Original	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3020536-0","_standard":"text":"Orchestra Maquis Original"},"conceptName":"Orchestra Maquis Original"}	029F	$4:prf	Orchestra Maquis Original		
479315310	http://d-nb.info/gnd/1233693433	Djolili, Karala	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233693433","_standard":"text":"Djolili, Karala"},"conceptName":"Djolili, Karala"}	028C	$4:prf	Djolili, Karala		
479315310	http://d-nb.info/gnd/1233693166	Orchestre Bangambo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233693166","_standard":"text":"Orchestre Bangambo"},"conceptName":"Orchestre Bangambo"}	029F	$4:prf	Orchestre Bangambo		
47931621X	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028C	$4:prf	Franco <Musiker>	1938-1989	
47931621X	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479316309	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
479316309	http://d-nb.info/gnd/3073994-9	Super Mambo Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3073994-9","_standard":"text":"Super Mambo Jazz"},"conceptName":"Super Mambo Jazz"}	029F	$4:prf	Super Mambo Jazz		
479320535	http://d-nb.info/gnd/1053976402	Massengo, Loko	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053976402","_standard":"text":"Massengo, Loko"},"conceptName":"Massengo, Loko"}	028A	$4:cmp	Massengo, Loko	1947-	
479320535	http://d-nb.info/gnd/			028C	$4:cmp	Akuda		
479320535	http://d-nb.info/gnd/3058938-1	Orchestre Sosoliso	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058938-1","_standard":"text":"Orchestre Sosoliso"},"conceptName":"Orchestre Sosoliso"}	029F	$4:prf	Orchestre Sosoliso		
479323402	http://d-nb.info/gnd/1233706349	Monimambo, Jim	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233706349","_standard":"text":"Monimambo, Jim"},"conceptName":"Monimambo, Jim"}	028A	$4:cmp	Monimambo, Jim	1949-	
479323402	http://d-nb.info/gnd/16171824-3	Orchestre Shika Shika	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/16171824-3","_standard":"text":"Orchestre Shika Shika"},"conceptName":"Orchestre Shika Shika"}	029F	$4:prf	Orchestre Shika Shika		
479325871	http://d-nb.info/gnd/1233710966	Francharo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233710966","_standard":"text":"Francharo"},"conceptName":"Francharo"}	028A	$4:cmp	Francharo		
479325871	http://d-nb.info/gnd/3072366-8	Conga Succès (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072366-8","_standard":"text":"Conga Succès (Musikgruppe)"},"conceptName":"Conga Succès (Musikgruppe)"}	029F	$4:prf	Conga Succès		
479326207	http://d-nb.info/gnd/1062802179	Bokelo, Johnny	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1062802179","_standard":"text":"Bokelo, Johnny"},"conceptName":"Bokelo, Johnny"}	028A	$4:cmp	Bokelo, Johnny	193X-1995	
479326207	http://d-nb.info/gnd/3072366-8	Conga Succès (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072366-8","_standard":"text":"Conga Succès (Musikgruppe)"},"conceptName":"Conga Succès (Musikgruppe)"}	029F	$4:prf	Conga Succès		
479342849	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028C	$4:prf	Franco <Musiker>	1938-1989	
479342849	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479343810	http://d-nb.info/gnd/135147484	Nico, Docteur	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/135147484","_standard":"text":"Nico, Docteur"},"conceptName":"Nico, Docteur"}	028A	$4:cmp	Nico <Docteur>	1939-1985	
479343810	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029F	$4:prf	African Fiesta		
479344205	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028C	$4:prf	Franco <Musiker>	1938-1989	
479344205	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479344485	http://d-nb.info/gnd/1022227009	Mabiala, Youlou	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022227009","_standard":"text":"Mabiala, Youlou"},"conceptName":"Mabiala, Youlou"}	028C	$4:prf	Mabiala, Youlou	1947-	
479344485	http://d-nb.info/gnd/1185111646	Orchestre Somo Somo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1185111646","_standard":"text":"Orchestre Somo Somo"},"conceptName":"Orchestre Somo Somo"}	029F	$4:prf	Orchestre Somo Somo		
479345236	http://d-nb.info/gnd/1054180288	Boyibanda, Michel	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1054180288","_standard":"text":"Boyibanda, Michel"},"conceptName":"Boyibanda, Michel"}	028A	$4:cmp	Boyibanda, Michel		
479345236	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479346542	http://d-nb.info/gnd/1035127806	Diamant Bleu (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1035127806","_standard":"text":"Diamant Bleu (Musikgruppe)"},"conceptName":"Diamant Bleu (Musikgruppe)"}	029F	$4:prf	Diamant Bleu		
479347379	http://d-nb.info/gnd/3072112-X	Orchestre Jamel Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072112-X","_standard":"text":"Orchestre Jamel Jazz"},"conceptName":"Orchestre Jamel Jazz"}	029F	$4:prf	Orchestre Jamel Jazz		
47938522X	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
47938522X	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028C	$4:prf	Franco <Musiker>	1938-1989	
47938522X	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479387109	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
479387109	http://d-nb.info/gnd/			028C	$4:cmp	Mandjeku, Dizi		
479387109	http://d-nb.info/gnd/			028C	$4:cmp	Mpundi, Decca		
479387109	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028C	$4:prf	Mangwana, Sam	1945-	
479387451	http://d-nb.info/gnd/1233762451	Massengo, Max	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233762451","_standard":"text":"Massengo, Max"},"conceptName":"Massengo, Max"}	028A	$4:cmp	Massengo, Max	1938-2014	
479387451	http://d-nb.info/gnd/3059239-2	Orchestre Negro Band (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059239-2","_standard":"text":"Orchestre Negro Band (Musikgruppe)"},"conceptName":"Orchestre Negro Band (Musikgruppe)"}	029F	$4:prf	Orchestre Negro Band		
479387990	http://d-nb.info/gnd/3059239-2	Orchestre Negro Band (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059239-2","_standard":"text":"Orchestre Negro Band (Musikgruppe)"},"conceptName":"Orchestre Negro Band (Musikgruppe)"}	029F	$4:prf	Orchestre Negro Band		
479390746	http://d-nb.info/gnd/1054734453	Simaro, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1054734453","_standard":"text":"Simaro, Musiker"},"conceptName":"Simaro, Musiker"}	028A	$4:cmp	Simaro <Musiker>	1939-	
479390746	http://d-nb.info/gnd/1232753041	Lola Checain	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1232753041","_standard":"text":"Lola Checain"},"conceptName":"Lola Checain"}	028C	$4:cmp	Lola Checain	1942-	
479390746	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479487618	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
479488339	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
479488339	http://d-nb.info/gnd/1233997424	Orch. AFRIZAM	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1233997424","_standard":"text":"Orch. AFRIZAM"},"conceptName":"Orch. AFRIZAM"}	029F	$4:prf	Orch. AFRIZAM		
479488932	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
479489939	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
479489939	http://d-nb.info/gnd/1234000385	Orchestre Populaire	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1234000385","_standard":"text":"Orchestre Populaire"},"conceptName":"Orchestre Populaire"}	029F	$4:prf	Orchestre Populaire		
479490341	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028A	$4:cmp	Mangwana, Sam	1945-	
479490341	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
479490929	http://d-nb.info/gnd/13511263X	Mangwana, Sam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13511263X","_standard":"text":"Mangwana, Sam"},"conceptName":"Mangwana, Sam"}	028C	$4:prf	Mangwana, Sam	1945-	
479490929	http://d-nb.info/gnd/3072366-8	Conga Succès (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3072366-8","_standard":"text":"Conga Succès (Musikgruppe)"},"conceptName":"Conga Succès (Musikgruppe)"}	029F	$4:prf	Conga Succès		
479495912	http://d-nb.info/gnd/123401050X	Barosa, Dicky	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/123401050X","_standard":"text":"Barosa, Dicky"},"conceptName":"Barosa, Dicky"}	028C	$4:prf	Barosa, Dicky		
479495912	http://d-nb.info/gnd/1234010151	Bachichas	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1234010151","_standard":"text":"Bachichas"},"conceptName":"Bachichas"}	029F	$4:arr	Bachichas		
479496242	http://d-nb.info/gnd/123401050X	Barosa, Dicky	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/123401050X","_standard":"text":"Barosa, Dicky"},"conceptName":"Barosa, Dicky"}	028C	$4:prf	Barosa, Dicky		
479496242	http://d-nb.info/gnd/1234010151	Bachichas	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1234010151","_standard":"text":"Bachichas"},"conceptName":"Bachichas"}	029F	$4:arr	Bachichas		
479519838	http://d-nb.info/gnd/			028C	$4:rcd	Demolin, Didier		
479522529	http://d-nb.info/gnd/1234085658	Al Sita	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1234085658","_standard":"text":"Al Sita"},"conceptName":"Al Sita"}	028C	$4:prf	Al Sita		
479522529	http://d-nb.info/gnd/3060869-7	Orchestre Mando Negro Kwala Kwa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060869-7","_standard":"text":"Orchestre Mando Negro Kwala Kwa (Musikgruppe)"},"conceptName":"Orchestre Mando Negro Kwala Kwa (Musikgruppe)"}	029F	$4:prf	Orchestre Mando Negro Kwala Kwa		
